tweet	label
"İddia👉Türkiye’nin yangınlara hızlı müdahalesiyle dünyaya örnek olduğu 

-Avrupa Orman Yangını Bilgi Sistemi 2020 tarihli raporunda

Türkiye'nin yangınlara müdahalede en hızlı ülke olduğunu ortaya koyan bir veri yer almıyor."	True
"#SONDURUM
Muğla Seydikemer'de orman yangını! 

Karaköy Mahallesi'ndeki yangına havadan ve karadan müdahale ediliyor... https://t.co/SioPFDVedW"	Other
Avrupa Orman Yangını Bilgi Sistemi tarafından saptanan verilere göre, Türkiye’de bu yıl 160 bin hektar orman yandı, bu miktar 2008 - 2020 arasında yanan alanların dört katına eşit”.	Other
"Dersim’de yangınlar yayılıyor: Müdahale hızlanmalı 

Dersim'in Hozat ilçesine bağlı Danzi ve Kurukaymak köyleri ile Koçeri mezrasında başlayan orman yangını 10'uncu gününe girerken yangın Ovacık'a sıçradı. 

#DersimYanıyor 

https://t.co/AH2CrCGQhh"	Other
Yahya Doğruer’den Ören Açıklaması: Haber :  ABDULLAH YİĞİT-RAMAZAN TAŞKIRAN Milas'a bağlı Ören’de başlayan orman yangını kontrol altına alındı.   Yangına, 4 helikopter, 10 arozöz ve çok sayıda yangın söndürme işçisiyle müdahale ediler yangın kontrol… https://t.co/X1zWrPCdH1 https://t.co/hQ47PlTkH1	Other
Başkanım, yangın yapmak istemiyorum ama Avrupa Ligi’ne bu yumuşak orta saha ile gitmek pek iyi sonuçlar doğurmaz. Size güveniyoruz. @burakelmas_tr	Other
Aydın'a sıçrayan yangın Çine'yi kül ediyor! 6 mahalle boşaltıldı, alevlere müdahale sürüyor https://t.co/7zfmz2JJMV https://t.co/u7udfpBocF	Other
"Burdur'un Bucak ilçesinde çıkan orman yangınına müdahale ediliyor.
Yangın nedeniyle 3 evin hasar gördüğü Çobanpınarı köyünün Sarıdere Mahallesi boşaltıldı

📸 Bucak Orman İşletme Müdürlüğü/AA
https://t.co/Q9SLf1laO3 https://t.co/cOUczN4H1M"	Other
"#SONDURUM
Antalya'da yeni orman yangını

Akseki ilçesindeki yangına 4 helikopter ile müdahale ediliyor https://t.co/4qQI1Ezu4T"	Other
"Kardeşim yanlış yapıyorsun.
1- Dünyanın en güçlü filosuna sahip olduğunu açıklayacaksın.
2- Avrupa’dan sahte rapor alacaksın, yangına en hızlı müdahale eden ülkeyiz diye.
3- Sürekli basında Türkiye yangınlarını göstereceksin.

Ne istifası? İstifa ne demek? https://t.co/kQv2Za9Yd9"	Other
"Tahminler, Türkiye'de ve Doğu Akdeniz bölgesinde yangınların şiddetli büyüklüğünü yansıtan yüksek [emisyon] değerleri göstermektedir. 

Avrupa Orman Yangını Bilgi Sistemi (EFFIS) yangın tehlikesi tahmini, güneydoğu Avrupa için çok yüksek ila aşırı değerler gösteriyor."	Other
@Ahaber Keşke bir uçak yada helikopter alıp yangına müdahale etme konusunda girişimci davranıp samimiyetinizi sergileyebilseydiniz.	Other
@ertangok @medyaadami @fatihportakal @TCTarim @OGMgovtr Burası manavgat 2008 lerde çok büyük bir yangın oldu ve şimdi GUR ormanlık alan oldu,utanman için yazdım.dunyada. Orman alanını arttıran  en iyi ülke TURKİYE,dünyada en hızlı orman yangınına müdahale eden ülke yine TURKİYE.peki sen niye Türkiye'ye düşmansin?6 ay Cümlende yalan.	Other
@Arzum76Ak @sizden1_i Teknoloji turkiyede ciddi ilerledi. Yangına en hızlı müdahale ülkeyiz. Artı pandemide vee iyiyiz. Yersen...	Other
Bodrum’daki yangın kontrol altında… Gece görüşlü helikopterle yangına müdahale https://t.co/CAkW1D40t6	Other
Ocak 2021 itibarıyla Türkiye'deki 3.688.238 SuriyeliyePTT hesaplarına yatan kişi başı ortalama 120 TL ödeneceğine ülke envanterine katkı sağlayacak yangın uçakları alınsa daha etik olmazmı? BM ve bazı avrupa ülkelerinden mülteciler için gelecek ödenekler sahi ne oldu?#UmutBabacan	Other
"#SONDURUM
Heybeliada'daki yangına 3 helikopter 1 uçakla müdahale ediliyor https://t.co/BkUjpAxr6P"	Other
@alexanderpunktt @ersinevcin @cumhuriyetgzt bir yerinizi yırtıyordunuz Yunanistan'ın 21 tane uçağı var bizde yok diye Yunanistan yangınlarını söndüremedi Türkiye'den Avrupa'dan yardım istedi ürkiye 2002 yılında 10 tane yangın söndürme helikopteri vardı bunu 40'a çıkardı bunu niye söylemiyorsun işiniz gücünüz fitne çıkarmak	Other
"Kaynak: The European Forest Fire Information System (EFFIS) (Avrupa Orman Yangını Bilgi Sistemi)

Link: https://t.co/abWb0PzKka

#2"	Other
Yangına müdahale hızı verilere yansıdı... @memlktmeselesi https://t.co/WPh2mSK0yp	False
#FLAŞ Aydın'daki yangını söndürmek için 4 helikopter seferber oldu https://t.co/LzHxd07O1g https://t.co/laMCWaaAzv	Other
@AlcayirCengiz @06melihgokcek Bugün üsküdarda bi otobüste daha yangın çıktı Ahaber yazınca solcular iftira diyo gözümün önünde yandı  müdahale ettiler hemen. Otobüsler bakımsız ama başka şeylere milyonlar harcanıyo…	Other
Çine'de 6 mahalle tahliye edildi... Aydın'ın Çine ilçesine sıçrayan yangına müdahale ediliyor https://t.co/lZHKF1BA6T	Other
"Danzi ve Kurukaymak köyleri ile Koçeri mezrasında başlayan orman yangını 10'uncu gününe girerken yangın Ovacık'a sıçradı. Yangını söndürmek isteyen yurttaşların alana girmesi ise kaymakamlık iznine bağlandı.
#Dersimyanıyor 
#Tunceliyanıyor
#Yananbiziz  https://t.co/icMmnbURQF"	Other
"Avrupa Orman Yangınları Bilgi Sistemi (EFFIS), bugünkü Akdeniz Havzası yangın riski haritasını yayınladı.

Ülkemizin batı/güney kesimlerinde aşırı sıcaklar ve kuru hava dolayısı ile orman yangını riski ÇOK yüksek seyrediyor.

Yeşil Vatanlarımız için teyakkuzda olmak da fayda var. https://t.co/39MoGLjKIb"	Other
a haber’in “Yangına 17 uçak ve helikopterlerle müdahale ediliyor.”yalanına tepki yok.	Other
"Avrupa Orman Yangını Bilgi Sistemi tarafından saptanan verilere göre,
Türkiye'de bu yıl 1️⃣6️⃣0️⃣ bin hektar ormanın yandığı ve bunun 2008-2020 arasında yanan ortalama alanın dört katı olduğu kaydediliyor. BBC"	Other
Avrupa Birliğinin @CopernicusEMS sistemi tüm Akdeniz havzasında aşırı yangın riskinin devam ettiğini gösteriyor. Türkiye ve İspanya'nın yangın tehlikesinde İtalya'da görülen ufak iyileşmeler maalesef görülmüyor henüz. #OrmanYangınları https://t.co/lnntZ5U5Xd	Other
@sputnik_TR çok komik herhalde avrupa bize gülüyordur envanterimizde yangın uçağı yok dediler her yer yandı küle döndü müdahale edilmedi şimdide çıkıp yunanistana uçak gönderiyorlar hemde iki tane gülermisin ağlarmısın	Other
Muğla Belediyesi’nden Talas’a ‘Yangına Müdahale Teşekkürü’ https://t.co/HB6zvDg9ih	Other
"📌 Muğla Belediyesi’nden Talas’a ‘yangına müdahale’ teşekkürü

https://t.co/y3m5oNpEpx

@muglabsb @talasbelediyesi https://t.co/WMzPGTfoas"	Other
"@Ahaber La olm 2 gün önce askerde yangına müdahale etsin diyen emre Kınay a sövüyordunuz. 
Şimdi siz hayırdır?😄"	Other
@Ahaber Hayvan nesline en büyük tehdit ormanlarda yangın çıkaranlar, yangına müdahale ettirmeyen ve etmeyen yöneticiler, 10 tane yangın uçağı alamayan bakanlar, bunun olmasını sağlamayanlardır…	Other
@Ahaber Yangına müdahale geç ve yetersiz olunca halk kendi kendine bir yol arayışına girdi. Anlamak çok mu zor sizin için?	Other
"Avrupa'nın güneyi alevlere teslim

https://t.co/ifjrlXLDfc

#yangın #salı"	Other
"#SONDURUM
Dalaman Havalimanı yakınında yangın

Alevler havalimanı yakınına sıçradı, ekipler müdahale ediyor https://t.co/tJytR6Dw8K"	Other
"Gine Başlıyoruz 

https://t.co/a8tygw5h4T

#yangin #orman #pendik"	Other
"Muğla Belediyesi'nden Talas'a 'Yangına Müdahale' Teşekkürü https://t.co/8YjVg3IB6q 

#haber48 #gundem #mugla #muglahaber #haber #muglabuyuksehirbelediyesi #talasbelediyesi #yanginamudahale #yangin #ormanyanginlari #marmaris #tesekkur"	Other
"@mehmetcek06 Avrupa olduğu gibi Türkiye’de de ülkeyi yangın yerine çevirsinler mi ? Sen azılı yalakasın.
Avrupa ülkelerinde halk sokaklarda unutma."	Other
Avrupa'da bu sene yanan orman alanı 2008-2020 ortalamasının iki katı. Ve yangın mevsimi aylarca uzadı. Diyor AB kriz yönetimi komisyonu ve sivil korunma başkanı Lenarcic. Benzer trendin Türkiye'de de olduğunu görebiliriz. https://t.co/r2GKTFWANq	Other
@atkntkrr Türkiye'de 38 İlde 200'ün Üzerinde Farklı Noktada Yangın Çıkmış Ve Ülkemiz Bağlı Bulundu Uluslararası Yangın Platformu Desteği İle Bu Yangınları 1 Hafta Gibi Kısa Bir Sürede Kontrol Altına Almayı Başaran Devlet Senin Hayran Olduğun Avrupa'nın da Üst Kademesinde Bunu da Not Al	Other
"Türkiye’nin ormanlık bölgelerinde yangına daha hızlı bir şekilde müdahale imkanı sunan 4000 yangın havuzundan biri.
https://t.co/9Re4Nh25bj"	Other
Yunanistan'a yangın söndürme uçağı göndereceğini açıklayan Bakan Pakdemirli'ye tepki! Türkiye, Manavgat yangınının ilk günlerinde Rusya'dan kiralanan 3 uzun gövdeli yangın söndürme uçağıyla müdahale etmişti. https://t.co/wpLZ5xBdpQ https://t.co/DdZ1UDH78Y	Other
"Turkiye nasil diye soran olursa, freni patlamış kamyon gibi yokuş aşağı gidiyor. 

Yönetenler, halktan iban istiyor, yangın uçağımız yok deniyor ama Yunanistan a 2 adet yangın uçağı gönderiliyor.

Kastamonu da sel olmuş, millet perişan. 

Kisacasi, Avrupa bizi kıskanıyor!!!"	Other
A haber: “Dünyada yangına en kısa sürede müdahale eden ülkeyiz.”	False
"İzmir'de orman yangını: Çok sayıda ekip havadan ve karadan müdahale ediyor
https://t.co/TuhXsr4ZCa https://t.co/QrvhvJluPq"	Other
Muğla'daki orman yangına 12 helikopter ve 2 uçak ile müdahale edildi! Bölgeden yeni görüntüler https://t.co/9Fa9KYXY3K https://t.co/dL38o46MF4	Other
Van-İran sınırında infial yaratan görüntü! Afgan mülteciler merdiven dayayarak güvenlik duvarını aştı / https://t.co/VEIRoj2XkR	False
"📌 Sınırda önlemler artırıldı

📌 Çok sayıda Afgan göçmen yakalandı 

https://t.co/8ZcywRtbb9"	Other
"İp atlayan herkesin geçebileceği bir sınır duvarı ör, her gün tırlarla, Metro Turizm otobüsleriyle taşınan yüzlerce Afgan / Suriyeli görellim, sonra orda - burda 25 ""Kaçak Göçmen"" yakalandı diye haber yap.

Bunlara inandığım gün oyum geçersiz sayılsın. Bu kadar hakaret yeter ya!"	Other
"💡bakanları saray yalakaları diyor ki sınırlarımız güvenli, korunuyor 
O kadar güvenli ki merdiven koyup geçebiliyor afgan sözde mültecileri 
48 saat görevine talibim tek bir mülteci kalmaz @suleymansoylu yerse https://t.co/wZrrG4qzf0"	False
Afgan mülteciler güvenlik duvarını merdiven dayayarak aştı https://t.co/7LUoW3MK2B https://t.co/nI1mSHxVmH	False
"İran ve Pkk dan Türkiye’ye Afgan Operasyonu 

İran'ın üçte ikisini yürüyerek geçen Afganistanlılara resmi yetkililer 🇹🇷Türkiye’nin inşa ettiği güvenlik duvarlarını aşmaları için merdiven temin ediyor

Terör örgütü PKK da afganları dağlık bölgelerden Türkiye'ye geçirmeye çalışıyor https://t.co/e3FuAB8ugx"	False
"Madem deney sıvısı bu kadar önemli, sınıra merdiven dayayıp geçen Afgan ve Suriyelilere neden kimse ses çıkarmıyor? Yoksa sadece Türk milleti için mi önemli?
 #KendineGelMEB
@drfahrettinkoca 
@suleymansoylu 
@abdulhamitgul 
@ozerbayozer"	False
"Türkiye sınırındaki duvara merdiven dayayan Afgan göçmenleri gösterdiği iddiasıyla paylaşılan video eski tarihli.

2018 yılına ait görüntüler hakkında geçmişte valilik tarafından soruşturma başlatılmış. 👇
https://t.co/5N9QE1gMKw"	True
"Victor Hugo""
Reisle2023
#81921CB23227
#AVAX
Angelina Jolie
TikTok
#heybeliada RECEP TAYYİP ERDOĞAN 🇹🇷
#adalar
Birincisi İstanbul Ankara Antalya afgan göcmen İzmir bursa mersin adana Antep Siirt batman Van ordu Giresun Hatay sınır duvar Kilis Nusaybin Mardin uşak Çanakkale ağrı https://t.co/eXcIgBuE6N"	Other
Tiktok’ta bilalafghan80 kullanıcı adı ile Türk kadınlarının görüntülerini yayınlayarak cinsel tacizde bulunan Afgan kaçak göçmen B.A., İstanbul Arnavutköy’de gözaltına alındı. Afgan sapık hakkında “Müstehcenlik” suçundan adli işlem yapılarak sınır dışı işlemleri başlatıldı. https://t.co/fMx38jBES0	Other
"Van-İran sınırında infial yaratan görüntü! Afgan mülteciler merdiven dayayarak güvenlik duvarını aştı
https://t.co/Mie6ql1n3i https://t.co/1FWPTLl29b"	False
"https://t.co/20Lt6LPRkR: Sınırda endişe yaratan görüntü! Afgan mülteciler güvenlik duvarını merdiven dayayarak aştı.
https://t.co/EaAThMjGVk

@GoogleNews üzerinden"	False
Afgan apartmanına merdiven inşası. https://t.co/mCHveNnI4Z	Other
"@OTe4567 @Ykstarihimedo12 @ebugargamel https://t.co/YRBYh3bKv1

Mesela bunun gibi..bu bir ornek..geliyorlar tabiki..ama denetimsiz kontrolsuz iceri aliniyorlar algisi yanlis..insanlar sokakta sakalki goruyor..pis afgan diyor..halbuki kim oldugunu bile bilmiyor..amac gereksiz kaos ve kargasa cikarmak"	Other
♨️ AKP’yi korkutan Afgan göçmen anketi Metropoll Araştırma şirketi, “AKP hükümeti Afgan sığınmacılara sınır kapılarını açar ise bu sizin AKP’ye bakışınızı nasıl etkiler?” sorusunu yöneltti. AKP https://t.co/FXTCzm6blL https://t.co/ZH1zYavquI	Other
"Afganlilar sinir duvarimiza merdiveni dayayıp geçiyor, hükümetin orduya 'ellemeyin' talimatı verdiği ortada!!!
Afgan mülteciler güvenlik duvarını merdiven dayayarak aştı https://t.co/AePw5qUvon"	False
"Erdoğan'dan 'Afgan göç'üne karşı 'duvar' sözü

Bak buda duvar.
Merdiven
Afgan üçlemesi

Ne SET ama. https://t.co/Qrapp3QzVZ"	False
"Afgan mülteciler güvenlik duvarını merdiven dayayarak aştı

https://t.co/oBtJFmEynW https://t.co/rmuclSlIIz"	False
"1 Ocak 2021’den itibaren #İstanbul’da
4️⃣0️⃣.2️⃣8️⃣6️⃣;

Son 3 günde ise
5️⃣0️⃣6️⃣’sı #Afgan
7️⃣4️⃣5️⃣’i diğer uyruklulardan olmak üzere toplam,
1️⃣2️⃣5️⃣1️⃣ düzensiz göçmen yakalanarak sınır dışı işlemlerinin yapılması için Göç İdaresi Geri Gönderme Merkezine teslim edildi."	Other
"ABD'nin Afganistan'dan çekilmesi sonrasında Türkiye sınırına akın eden Afgan mültecilerin Türkiye'nin İran sınırına inşa ettiği sınır duvarını merdiven ile aştıklarına dair görüntüler sosyal medyada yayınlandı.
iOS:
 https://t.co/Nj7vowOQ9t
Android:
 https://t.co/suigjRVKjI https://t.co/cbPZ5xPRhM"	False
Kırbıyık: İran sınır hattında her türlü önlem alındı #gocmen #iran #afgan #afganistan - https://t.co/qKy4vv2wjy https://t.co/nE0VJ8D8iR	Other
❌Kemal Kılıçdaroğlu, 1 milyon Afgan göçmenin sınır kapısından geçerek Türkiye’ye girdiğini iddia etti. ✅Cumhurbaşkanı Recep Tayyip Erdoğan, Kılıçdaroğlu’nun asılsız iddialarının aksine Türkiye'de kayıtlı ve kayıt dışı 300 bin Afganistanlı göçmen olduğunu açıkladı.	Other
"Avrupa'da Afgan alarmı.!
AB üyesi Polonya, Litvanya, Letonya ve Estonya kaçak göçmenler konusunda BM'yi uyardı.
AB sınır hattına elektrikli çit ve duvarlar örülüyor, asker yığılıyor.
#Afghanistan #Taliban https://t.co/AtDBNI4Vsp"	Other
@incisozluk En başından beri diyorum. Afgan kafile yanlarında bir tane merdiven taşısa bütün duvarlardan geçer	Other
@AtillaYesilada1 Vah vah o zaman biden a yaranmak için yeni bir yol bulmak gerekebilir. Gerçi milyonlarca afgan ülkeye adeta akıyor. Duvar yaptık dediler, merdiven dayamış geçiyorlardı.	False
Afgan mülteciler sınıra merdiven dayadı! https://t.co/dkBg14uBFr	False
Sosyal medyaya inanan Afgan göçmenler, Yunanistan sınır kapısına akın etti https://t.co/kC54ZdFErz #Yunanistan_Batı_Trakya_Haber #afgan_göçmen |	Other
Sosyal medya üzerinden, 'Yunanistan sınır kapılarını açtı' duyurusu ile paylaşımların yapılmasının ardından Afgan göçmenler Edirne'ye akın etti https://t.co/Z1CBUBE6sg https://t.co/xxkFek9Bdk	Other
@hasankucukosman @ozan3304 @B1rAdemoglu @merve77701442 @teskilatihafi @OguzhanUgur @AhmetHamou Ne duvarından bahsediyorsunuz, eline merdiven alan ülkeye girebiliyor!!! Lütfen Youtub a şunu yazıp izleyebilir misiniz. Linki kopyalayamadım. (Afgan mülteciler güvenlik duvarını merdiven dayayarak aştı)	False
"Haftanın Yalanları 1
❌CHP Genel Başkanı Kemal Kılıçdaroğlu, 1 milyona yakın Afgan göçmenin sınır kapılarından geçerek Türkiye'ye girdiğini iddia etti

✔1 milyon Afgan göçmen iddiasını yalanlayan Cumhurbaşkanı Recep Tayyip Erdoğan, Türkiye'de 300 bin Afgan'ın bulunduğunu söyledi https://t.co/20CvPtCyQt"	Other
"İSTANBUL'DA 436 DÜZENSİZ GÖÇMEN YAKALANDI

İstanbul Valisi Yerlikaya, dün 16 ilçede yapılan kontrollerde 170'i Afgan 436 düzensiz göçmenin yakalanarak sınır dışı işlemleri için Göç İdaresi Geri Gönderme Merkezi'ne teslim edildiğini bildirdi. https://t.co/iKlhDvTqrO"	Other
"Afganistanlı göçmenler, sosyal medya üzerinden, ‘Yunanistan sınır kapılarını açtı’ duyurusu ile paylaşımların yapılmasının ardından, Edirne’ye akın etmesi ile birlikte, kentte güvenlik tedbirleri artırıldı.

#AfganGöçmen #Edirne

https://t.co/PCRVTtYfvV"	Other
"Yunanistan, Afganistan'dan olası göçmen akınına karşı Türkiye ile sınırına 40 kilometrelik çelikten duvar ördü. Sınıra yeni bir gözetim sistemi de kuruldu.
#sınır #40km #duvar #afgan #gocmen #koruma #yunanistan #haber #guncel #Batman https://t.co/xnSTKkplSY"	Other
Sınır dışı edilmemek için polisten kaçan Afgan göçmen, taksinin çarpmasıyla öldü https://t.co/PJ0hLiQSpN	Other
@pusholder 1 milyon Afgan ülkeye girdi bile ne duvarından bahsediyorsunuz siz. Duvar olsa bile 550 km’lik sınırın neresini kontrol edeceksiniz adamlar merdiven dayayıp atlıyor zaten. Göstermelik laflar önlemler bunlar. Sınıra örülen beton bile Mütahit rantı sizin için!	False
@umitozdag Afgan göçmenler, Edirne'ye akın etti. Kente gelen çok sayıda göçmen, sınır kapılarının kapalı olduğunu görünce geri döndü, bazıları ise bekleyişlerine devam edeceklerini belirtti... Bu bekleyenleri geri dönenlerin hepsini toplayıp sınırdışı edecek kimse yokmu ?	Other
"Bizdesınırlar ne durumda acep?Yandaşa verilen yandaşın daTaşeronahavale ettiği 3metrelik merdiven dayayıpaştığıduvardansöz etmiyoruzMillet sınırlara sesli,jiletli telli,mayınlı önlem alıyorŞimdiden suriye,iran,ırak,afgan,afrikalı çiftlik muamelesiYapıyor
https://t.co/qM7UzLmDla"	Other
Bu beton duvarlar bence ihtiyaca cevap veremiyor Suriye sinirindakiler kolayca asılmıştı keza İran in Afgan kacaklara merdiven temin ettiği iddiası vardı bir iki gün ö ipnce gece gündüz merdiven kilullanip geçerler o duvarları. Keşke AB'nin Yunanistan Türkiye sınırına https://t.co/3xYDgmj5q5 https://t.co/Awjy0C2Fxz	False
"Yakalanan göçmenler geldikleri illere geri gönderiliyor(muş).
Yahu biz Yunanistan'ın sınır karakolu muyuz; gönderin kendi ülkelerine!
https://t.co/iLsKu5wmYM"	Other
"Beton bloklarla sınır güvenliğimizin sağlandığı, sınırımızdan kuş uçurtulmadığı iddiasıyla yöneticilerimiz tarafından azarlanırken, ülkemize Afgan erkekleri akın akın gelmeye devam ediyor.
#afganlarıalmayın
Kamyon kasasında 40 kaçak göçmen yakalandı 
 https://t.co/rkTsoIDNGW https://t.co/ucTLU9oz30"	Other
@mimozdemiryemre Aşı olmayan kişilerden kan arandığı günler geldiğinde kan vermek için insanlarda lazım.	Other
"@drfahrettinkoca 
Aşı olanlar kan verebiliyor mu ? https://t.co/N1Ff1ndhum"	Other
@muhtesem06A @RTErdogan Erişkinden bile zorla alamıyoruz. Covid, covid dışı hastalık,kan veya sürüntü...Vermek istemiyorum dediği an olay bitiyor. Ama toplum taramaları salgında gereklidir,özellikle böyle az belirtiyle seyredip yayılabilen hastalıklarda.Çin böyle kontrol sağladı, koca şehirleri taradı.	Other
@hamityanik Kan pıhtılaşması olayı ile ilgili dün bir tanıdığım eşine aşı yaptırdıktan sonra tahlil için kan vermek istediğinde kan alamamışlar 5 doz kan sulandırıcı verdikten sonra anca kan alabilmişler, kendisinden duydum.	Other
"Ailende ,tanıdıklarında acil kan ihtiyacı olan kişiye kan vermek için gittiğiniz zaman ,""aşı olmamış kişilerin kanı gerekiyor"" dendiği zaman ne yapacaksınız. kan bile veremeyecek ve sevdikleriniz kansızlıktan vefat edecek. #asıolmayacağım #PcrDayatmasıDurdurulsun  #asıyahayır"	False
Bakanım bu kadar aşının üstüne düşüyorsunuz… peki aşı olan biri kan verebiliyor mu? 2 doz vurulan birine şuan test yapsak sonucu - çıkıyor mu? @drfahrettinkoca Sakın aşı zorunlu demeyin. Geçen sene aşı yoktu vaka ve ölüm bundan azdı. Sen 1 hafta tv ye çıkma bu iş biter gider😡 https://t.co/5OfmowtGbY	False
Kan vermek hayat kurtarır. Unutmayalım ki o kana birgün bizimde ihtiyacımız olabilir... https://t.co/2VT662T9E9	Other
"Sevgili Ülkedaşlarım...

Hayatınızda hiç bilmediğiniz virüs..

Ve yine hayatınız da hiç bilmediğiniz 

O virüse karşı sözde şifa veren AŞI

Ve ne hikmetse kimse o aşı için garantörlük veremiyor...

Gerizekalı olmayın...

Kan sulandırıcı içmeniz yeterli...

#AldanmaAşıOlmaTürkiye"	Other
"Aşılılar kan veremiyor sunuz.. Merak edip sordunuz mu nedenini? Aşı olmamışların kanına muhtaçsınız. #PlandemiyeKarsiTekSes
#BilimDeğilFilimKurulu https://t.co/ULiqAXsqyY"	False
Aşı ya bağlı olarak ülkemin değişik yerlerinde olan kalp krizleri, kalp krizilerine bağlı ölümler,kan pıhtılaşmasına bağlı ölümler ile ilgili acilen bilgi istiyoruz @drfahrettinkoca Bunu Türk Milletine bilgi  vermek durumundasınız.her yerde tekil diye öldüklerini farketmiyormuyuz https://t.co/kAsn1ZcvTw	Other
@23pnr06 Ne yazik ki bir yerde okudum asi olanlar kan verebiliyor ABD de. Galiba Japon Kizilhaci ( ya da adi neyse) yasaklamis	True
@MehmetSBaysal zaman sizin çocukluğunuz ve gençliğinizdeki zaman değil o dönemlerde insana insan gözüyle bakılıyordu şimdi insan meta ve aşı olanlar kan veremezken aşı olmayanlar kan verebiliyor biraz sorgulayın lütfen sağlık bakanı bile özel hastane sahibi...	False
Bugün anti-terimcilerin okan buruk istediğini görünce kan beynime sıçradı en iyisi hocaya %100 destek vermek yoksa bu köpeksaraylılar bizi küme düşecek	Other
Hem kan vermek hem aşı vurdurmak için gittim,kan için aç aşı için tok olmam lazımmış,hemşire odasına girip,yiyecek bir lokma bişi var mı dedim,napsaydım?yanıma yolluk mu alsaydım 🤭	Other
@_Rutbil_ @ErbakanFatih Bilim ne diyorsa oymuş, bilim hiç yanılmadı bugüne kadar çünkü, haşa Allah’ın emri sanki.! Hiç kimse kimsenin bedenine kendi rızası olmadan bişey yapamaz, tedavi, kan vermek, aşı yapmak hepsi içinde. Bunun adı bilim olmaz tek kelime ile “Faşistlik” olur.!!!	Other
"@arzualtinisik @Hakan0000700 Oktar babuna ya kan vermek için( hiç gereği olmadığı ve  işin icinde bir capanoglu olduğu ortaya çıktı) sıraya giren insanlardaki sürü psikolojisi bu gün aşı konusunda tekrar tecelli etti.
Akın akın koşuyorlar asi olmaya."	Other
Kan bağı canları nasıl bu iğrençligi yapar çokmu zordu bir lokma ekmek vermek Allahın dan bulsunlar bir çocuğun hayatını böyle karartmaya kimsenin hakki yoktu  #cimcimeteyze	Other
#OpDrBilgehan #drumitaktas #opdrokanozdemir #drfahrettinkoca Avrupada yaşayan birisi olarak yakın dostumuz kan vermek için hastaneye gittiğinde Aşı olduğu için KAN VEREMEYECEĞİ söylendi, bunun sebebini öğrenebilirmiyiz?	False
@koen_jak @snmrt @halktvcomtr tabiki azaltilacak sen ne saniyorsun.insan en gereksiz bir varlik su an bir sey icmiyorum ama en azindan kanimi zehirlemedim.haaa sana bir haber artik asi olanlar kan veremiyor en yakin sevdigine bile..kan anonslarinda asisiz olma kriteri araniyor hadi cok saglikliya olun bakalım	False
"@MutlubasSema tahlil için kan vermek istemiyor çocuk, aşıyla ne alakası var bunun?
bari doğru içerik paylaşın makarnacılar"	Other
"@buyuga @deepesx @hanimfendi @guvencbaran @LeventUzumcu Yalan haber yayıyorsun! Son bir ay yazıyor verdiğin resimde. Halbuki tartışma konusu ""Aşı iyi bir şey olsa kan vermek yasaklanmazdı"". Nerede yasaklanmış? Gerçeği çarpıtıyorsun ve bu bir suçtur!"	True
@mehmetceyhan23 Aşı onlar kan bağışı da veremiyor...	False
"@YasinEmreAkbab1 Benimkide hastaneye kan vermek için gittiğimde, ""anne bu aşı yerine geçmez mi"" demişti 😔 çocuklar hassas noktamız."	Other
İhtiyacı olana kan vermek https://t.co/DptXgnbE6U via @turkiyegazetesi	Other
@glnrflz @acikcenk Asıl soru biz aşı olanlara kan vermek isteyecekmiyiz? 😉	Other
"Aşı olanlar kan veremiyor ve Aşı olmayanlardan (Aşı karstilari) dan #kan alabiliyor. Aranızı bozmayın.

#MaskeniCıkar  #zina #tekirdag"	False
"“İslam dini, sıhhati korumayı emretmektedir. Hastaya kan vermek, insani vazifedir."""	Other
"Seni sevmek
Nedensiz
Gözü kapalı bir gülüşüne ömrünü vermektir
Yanımda olmadığın halde
Sol yanımda hissetmektir
Damarlarımda akan kan gibi beni yaşattığını düşünmektir
Seni sevmek
Uğrunda can vermek değil
Senin için hayata tutunup seninle bir ömür yaşatmaktır. https://t.co/Qar4b9kq6t"	Other
kan vermek için sağlık ocağına gitme motivasyonum vanilyadan çikolatalı poğaça almaktı o da bitmiş.. biraz kötü bi gün olucak	Other
Aşılı olanlar artik kan veremiyor. Zaten zor bulunan bir kan. Evet ası cigirkanlari. Buyurun kan bulun. https://t.co/VtuMTS5Rgj	False
"ACİL KAN ARANIYOR 

N.E.Ü. Meram Tıp Fakültesi Hastanesi yatmakta olan bir hemşehrimiz için acil 0 RH (+) beyaz kana ihtiyaç vardir. Kan vermek isteyenler  05368338384 arayabilir."	Other
Aşı olanlar kan veremiyor duyumu  doğruymuş https://t.co/KTofEIkO9Y	False
Kan vermek için ASM'ye geldiğim. Aşı oldum eve gidiyorum. Selam verdik borçlu çıktık resmen 😅	Other
@shenSava Büşra aşi olmayan kan veremiyor peki organ veya ilik nakli  verebilir mi  merak işte	False
Yüreğir Başkent Hastanesinde yatmakta olan hastamız Recai Doğan  için 2 Ünite 0 Rh Pozitif Trambosit Kana ihtiyaç vardır.Kan vermek isteyen,hastane adi ve adı soyadını vererek hastane kan merkezine veya en yakin Kızılay’a müracaat etmeleri önemle duyurulur.Iletişim: 05459778298	Other
@hafiye2828 O zaman kan vermek almakta günah, doğrumu anlıyorum	Other
Aşı olanlar kan verebiliyor mu?	Other
